ID,text,sexism,gender,hostile,misogyny,misandry
4005,男女之衝突沒對錯 不要太超過就好,0,0,0,0,0
4006,原來我時常聽到的言論（韓國男人大多數都愛打老婆）是真的有跡可循…,0,0,0,0,0
4007,會有所謂的「女性主義」的興起，主要是因為自古以來由男性所控制的社會而造成男對女不平等的各種思想壓榨和行為約束，因此如果是尊重女性、男女平等的社會根本不需要講什麼女性主義！,0,0,0,0,0
4008,而自古以來身為既得利益者的傳統男性對於既得利益消失的恐慌，對於男性對女性絕對壓榨、絕對控制的權力消逝的恐慌，才會討厭、仇視所謂的「女性主義」，才會有所謂的「厭女情結」！,1,0,0,0,1
4009,雖然喜歡看韓劇，但韓國是東亞已開發國家中、我最討厭的國家，從韓劇的古朝鮮、到現代韓國的各種新聞事件中，可以充分感受到韓國有著傳統思想的男性對女性的不友善和壓榨心態！,0,0,0,0,0
4010,身為經濟和科技發達的現代國家韓國，居然有51%的20～30歲現代男性，只因為競爭不過優秀的女性，而產生仇女情結、講話也非常粗俗無禮，完全沒有一絲受過教育的樣子和風度，非常可恥下流！,0,0,0,0,0
4011,以前聽說在韓國、避孕是女性的責任時，就覺得韓國男人非常無恥、沒責任感！,0,0,0,0,0
4012,現在加上仇女的年輕韓國男性只因傳統的就業養家壓力，就把服兵役這件事拿來說嘴，說得好像韓國的女性都沒有人需要幫忙賺錢養家一樣，更覺得仇女的韓國男無恥又沒肩膀到不可思議！,0,0,0,0,0
4013,總之，把家事育兒避孕全推給女性、只想當大爺，就業遇到挫折就怪罪優秀的女性競爭，不問自己的無能、只會靠仇女過日子的韓國男性們，就想問問你們有肩膀、有責任感嗎？,0,0,0,0,0
4014,日韓性別戰爭其實其實打了二~三十年，比起日本男性躺平消極對抗，韓國雙方是刀刀見骨，原本就嚴重對立加上極端派擁有話語權雙方對抗更加激化，影片中大大講的厭女平台與現象，我補充一些仇男平台MEGALIA內容也是超扯舉例來說：【對著墮胎的男嬰兒屍體詛咒：再見!滾去地獄!我阻止一個未來壓迫女性的犯人】，LOGO還用納粹符號變形，還有更多更暴力的詞彙與圖片有興趣自己請教GOOGLE大神，因為這幾年對抗更激烈間接導致韓國年輕男性開始大量支持保守派，其實平權戰爭如果著重攻擊跟你一樣階級的男性是錯誤的，很多是資本與制度上的弊端(例如企業男女同工不同酬)，拉攏多一點隊友攻擊根源而不是亂槍打鳥。,0,0,0,0,0
4015,很多奇怪的男人是被壓抑跟過度要求出來的,0,0,0,0,0
4016,我，覺得他搞不好是打不過其他男的，所以挑女生下手，不然館長或是馬東錫去上廁所，看他敢不敢怎樣⋯⋯⋯⋯,0,0,0,0,0
4017,我說個我真實的經驗：讀理工科系，男生必須苦讀，沒時間打扮、社交，無從下手害怕，沒人會教，甚至社會氛圍認為這些對男生不重要，有專業技能有工作就好了然後反觀女生，上大學打扮的漂漂亮亮，發個生活照、享受生活，成績不用太好（不是說每個女生都這樣，也有那種優異的，我很敬佩，但成績好的女生真的佔少數）有的找到學長當老公，其實也不用什麼太努力大部分男生跟學科長期奮戰，大部分女生輕輕鬆鬆、體驗生活，在這種生存不對等的情況下，突然遇到女生要求「女權」什麼的，潛移默化之下，有些就開始仇女…絕症起於毫末…要追根溯源，而不是什麼都不懂就開始「支持女權」、或是「反女權」,0,0,0,0,0
4018,對欸，韓國他們男女真的很對立！,0,0,0,0,0
4019,之前有韓國男生表示女性就業搶了他們一些人的工作。,1,0,0,1,0
4020,我是比較支持男女生都有自己的工作，經濟跟家事，雙方一起分擔，這樣對彼此都比較公平，也比較不會有糾紛！,0,0,0,0,0
4021,太大男人主義或自尊心太強真的不會過的比較開心、比較幸福。,0,0,0,0,0
4022,「她會有如此感受，根本與我的意圖無關，而是跟我的社會類屬有關；我作為成人男性的一員，正是世界上大多數暴力的來源，更是騷擾女性的最主要來源。,0,0,0,0,0
4023,我從未有性騷擾、性暴力的舉動，這對社會學的分析來講，無關緊要，因為這位女性將「成人男性」和權力威脅連結在一起，而這權力與威脅，是根基於一個男性主導、男性認同、以男性為中心的世界，而我們都參與其中。,0,0,0,0,0
4024,既然並沒有一個「典型的」暴力男性模樣，光從我外表，也看不出我是個危險人物，但是光從我外表也不能向她確保，我不會對她施暴，不會騷擾她。,0,0,0,0,0
4026,我以前就跟很多白人男性一樣，並不想多想什麼種族與性別歧視的世界，我作為一個白人男性有什麼特別的，有什麼問題。,0,0,0,0,0
4027,例如說，當白人男性在抱怨保障名額這種制度時，他們常會提到個人優劣這種議題。,0,0,0,0,0
4028,他們忽略的是，對於一些跟他們一樣優秀、一樣努力的女性以及弱勢族群，這些白人男性更具有一些社會優勢。,0,0,0,0,0
4029,他們忽略到，由於其他社群常會面臨一些障礙，使得白人男性的競爭對手減弱，因此更易成功。,0,0,0,0,0
4030,而白人男性的優勢是建築在一個根本不需要公然歧視的結構體系下。,0,0,0,0,0
4031,大部分位居高位有權提拔人的人，都是白人男性，選擇其他白人男性來栽培，對他們來說，也就是選擇了那條阻力最小的。,0,0,0,0,0
4032,現代女性為什麼值得被討厭的真正原因很明顯錯了是因為她們天生與生俱來的言語暴力跟精神暴力遠遠比男性優秀，在其他方方面面比不上男性的時，就把這股極度嫉妒的憤怒轉化為文字群起攻擊男性對於一些社會化不夠全面的男性長期在網路接觸這方面的訊息下，累積的憤怒確實可以毀三觀到殺人的地步，這是目前女拳主義趨勢下必然的結果，我認為女性incel也必須要為她們的言論負責,1,0,1,1,0
4033,所以我媽媽跟我二嫂都離開韓國嫁給不是韓國的男人,0,0,0,0,0
4034,有意見去對看不起自己的人說阿..找無辜的是神經病喔....(還真的是神經病....) 和男女是有啥關係= =,0,0,0,0,0
4035,話說韓國的男女性互向仇恨是從歷史上哪個事件開始的阿,0,0,0,0,0
4036,在台灣(國外不說)意識、權力其實已經很成熟了，講白一點假如我被一位女生打巴掌，就代表所有男被打巴掌嗎?,0,0,0,0,0
4037,性別歧視是不好的，不管對象是男還是女。,0,0,0,0,0
4038,這些韓男的仇女發言跟台男在PTT的發言半斤八兩啊?,0,0,0,0,0
4039,首先先說說我對這件事的看法，以影片看來「在韓國」厭女是存在的，女性不平等地位相對較低，所以我是支持女性提升地位女權崛起，但是如果有幸韓國開始重視這方面，而且使得女權崛起，幾年甚至十幾年後幾十年後就會出現另一種可能，不公平的時候喊男女平等，享受利益時你是男生不會讓一下，這也是真實存在的，總結就像我開頭說的韓國的女性地位安全等等是需要提升的，畢竟目前他們是弱勢的一方，只是很好玩的可能後來就換有人要喊男權了，反正生活在台灣的我「不能說多」「甚至」「只能算少數」但是就是「有幾個」我說的那種，「利益損失就喊男女平等」，「既得利益就說你是男的不會讓一下」，我只能說好險這只是少數，而且算是自己造成的畢竟大多數女生還是弱勢我也是支持男女「平等」,0,0,0,0,0
4040,下面看到一些留言說男性犯罪是男性的天性 是天生的暴力 這種把男性指認為暴力犯罪的潛在犯 又或者是說以前男尊女卑久了現在女尊男卑剛剛好 是不是需要我們說 我生而為男生我感到抱歉其實我對於女權主義是完全理解的 因為我理解女權主義要追求的什麼 脫離對女性既有的刻板印象 在社會擁有更多選擇等等的 但那樣子正常的追求卻很容易被民粹的聲音給蓋過 就如同安柏案子發生以來 最大的受害者不是男性而是默默追求女權主義者的人們（男女女權主義者並不代表要仇男 （男權一樣韓國會發生那樣子的社會或許可以從檢討自己開始 這並不是什麼檢討受害者 而是去正視自己的行為對這個社會可能造成的結構性的破壞 有仇男勢必會造成厭女（相反一樣 這個就是仇恨的鎖鏈 我們可以開始思考有哪些行為是可能造成社會的針對性別犯罪的提升 例如因為某女同學去仇男的心態而去霸凌某些男同學 這位男同學可能因此厭女而埋下犯罪動機 又或者為什麼這位女同學會去仇男 可能是因為她曾經被男性厭女言論攻擊過 又或者她待的小圈子裡都是仇男 肯定是因為也有厭女的小圈子 會不會我們的行為無意中造成針對性別的犯罪提高我並不想要去無視民粹的言論但在你支持或反對某些意識型態之前是不是應該要去了解本質的意思創造出好的討論環境才可能到創造出好的結論最後女性該不該去當兵結論：我也不知道 但我能理解男女的“天生身體”有差異,0,0,0,0,0
4041,生活上不如意的男性肯定會仇女啊，特別那種大男人社會的國家，像我這種平等主義者，不管男女我都討厭,1,1,0,0,1
4042,有，厭女是事實，但沒說的事實是，仇男的女性在韓國社會及網路上也不惶多讓，說個誇張的，甚至有女性抱持傷害男童，避免其長大成為毒瘤為目標，相信你在找資料時一定都有看到 何以刻意略過?,0,0,0,0,0
4043,掃了一下留言果不其然一堆在那挑起 台灣也怎樣怎樣 台灣男生怎樣 女生怎樣的仇恨言論我是不知道DK發這個影片是希望台灣男女更加對立還是怎樣應該不是吧?,0,0,0,0,0
4044,先不說比起那些國家 好或是不好很多是因為整個環境對於不同性別有不同期望造成我是男生我當然也可以說 怎麼都是要求我們男生當兵 要買房 要買車 養家活口 薪水給女生管之類的然後女生就會列出他們那一方 覺得不合理的地方討論事情這樣討論 只會在那打死結實際上應該體諒雙方的不一樣 互相幫忙少講幹話,0,0,0,0,0
4046,這個社會很奇怪，都會有那種檢討受害者的人一天24小時，都會有人出事，跟時間的關係是什麼，穿著打扮也是，犯罪者要犯罪就是會犯罪不過倒是蠻支持那個舉牌的男性，不是肉食動物就是壞，壞的是犯罪的那些其實不只韓國，普遍亞洲國家，其實都是大男人主義的，所以才會有那些想法吧,0,0,0,0,0
4047,所以厭女的人都喜歡男的嗎我有點好奇,0,0,0,0,0
4048,這是一個很實際的政治問題，本來男人在做的工作要讓一部分給女生，放在世界上哪裡都過不去，擋人財路如殺人父母阿，當你差兩分就能考上醫學系，你可能會拿衝鋒槍.....,0,0,0,0,0
4049,"在臺灣推性別平等很多年,從各方面著手,教育,工作權,各種團體女性委員,法律,甚至活動,講座等,公共建築,男女廁比例,哺集乳室等,高鐵上有女性專廁所及哺集乳室,夜間婦女等候區等,在政府的努力下,性別平等觀念逐漸普及,成為人民共識,生育時重男輕女的想法也漸漸減少,很難想像韓國厭女仇男的情況,為何如此嚴重,這問題不是只有口號,應該要從各方面著手,以前台灣的百貨公司都是男廁,女廁少數幾間,感覺就是逛百貨的大多是男性,後來經過性別平等改革,男女廁所為1:5,不是因為重女輕男,而是考量男女實際生理差異.",0,0,0,0,0
4050,仇女厭男沒什麼好吵的 兩派都有價值觀的偏差 通通都有問題,0,0,0,0,0
4051,女生：為什麼男生沒有生理期不用懷孕不用生小孩仇女的人也太大男人主義了 好討厭ㄛ,0,0,0,0,0
4052,女生不用當兵其實也是歧視女性的一種，所以身為男士強烈建議修法改成不論男女都要當兵才是男女平權的第一步。,0,0,0,0,0
4053,"人類十二歲,已可看出性格,無論男女,本來就該汰除就汰除。",0,0,0,0,0
4054,韓國歸韓國 但是台灣目前的風氣是真的矯枉過正台灣的女性現在就是只要好處不要壞處遇到有利的就喊要跟男性一樣 不利的就說女性跟男性不同也就是所謂的女權自助餐 問題是男性在社會的壓力完全沒有減少反而還變得更大 因此男性給出的答案就是不結婚,1,0,0,1,0
4055,還好台灣男生多數都是網路酸酸女生而已，現實生活多數台灣男人真的不錯(我遇到的)，現任初戀男友更是非常尊重我，真的慶幸生在台灣，不像韓國社會這麼可怕,0,0,0,0,0
4056,每種生物都有他先天的個性，男女也是一樣，男性先天就較具侵略性，所以攻擊性的犯罪男女根本不成比例。,1,1,1,0,1
4059,韓風盛行的現代….這部影片是不是要讓大家，不論男女，好好思考一下吧。,0,0,0,0,0
4060,還好吧 台灣比較常看到 男生被騷擾 但完全不同情的情況吧。,0,0,0,0,0
4061,例如：男生被女友爆打，底下留言是，這男的好窩囊。,1,1,0,0,0
4062,女的被男的打就是：這男的該死，令人生氣。,1,0,0,0,0
4063,韓國男女彼此對立越來越嚴重，惡性循環,0,0,0,0,0
4064,女生說不需要歐爸，但要安全的社會，這句話邏輯真的很爛這個社會有一半是男性構成，想當然爾，好的歐霸如果很少，女生就很難有好日子過所以社會要安全，得先想辦法增加好男人的數量你不可能期望男人個個都心懷歹念，自己行走其中卻能安然無事,0,0,0,0,0
4065,韓國男生抗壓性真的很低，發現女生越來越優秀不去提升自己，只會怨天尤人檢討別人，真的很可悲,0,0,0,0,0
4066,可以理解南韓男人心理的不平衡，厭女的心態。,0,0,0,0,0
4067,安全退伍後，出社會工作還要看上司臉色，還要符合社會 家裡的期待，一路下來只看到要南韓男性負責 忍耐，如果選擇躺平，這時南韓女性可能要說躺平的男人沒用 沒擔當之類的話。,0,0,0,0,0
4068,唐山那個其實跟仇女不太有關係，而是整個社會有問題，在不討論犯罪的前提下，確實是女生比較受到優待除了兵役的問題，咖啡廳之類的偶爾有淑女日或女性限定，沒有紳士日或男性限定吧女生平時就是受到優待的一方，反而不覺得有受到優待以上言論出自幸運星-彼方跟爸爸聊天的內容,0,0,0,0,0
4069,我不仇女 但為啥男生要當兵女生卻不用我只覺得這個讓我覺得很矇 因為這樣男生就為了要等待兵單而不能直接就業然後當兵還沒有多少錢,0,0,0,0,0
4070,反過來台灣男性不受到尊重，真慘,0,0,0,0,0
4071,在下對語言很苛刻，觀察到作者講話和字幕中有幾處錯誤，以下指出，莫見怪女星應為女性（字幕）；從事件發生後是病句，應改為事件發生後（從...之後 省略號中只能是代名詞）；“但是，”用法錯誤，應該是“然而”；“一名男性手持的標語走到了江南站”，要將的去掉，否則主語是標語；“保持不同觀念”一句中“保持”錯誤，我猜測youtuber是說“抱持”；雙方發生的肢體衝突（字幕錯誤）是個名詞，沒有描述事件；搜尋的到，“的”在此處毫無意義；“事實到底是怎麼樣的呢”囉嗦，事實究竟如何呢，事實到底怎麼樣呢兩句更簡潔；“韓國的厭女情結是真實存在的”一句明顯是歐化中文，可替換為 韓國厭女情結的確存在，韓國確有厭女情結，韓國厭女情结確有其事等符合傳統中文表達的語句；“服兵役的男性才是更加偉大”是病句，如果用歐化中文句式，“偉大”後要加“的”，如果傳統中文要去掉“是”；“針對...來做殺人動作”，明顯是歐化中文，卻唯獨殺了...才符合傳統中文習慣；“但性別是故意選擇女性”有語病，性別上，或者去掉性別是會好些；“這是毋庸置疑的”歐化漢語，上文有提過；“韓國的仇女思想群體”中“仇女思想群體”作名詞太長，應改為韓國仇女的思想群體，但即使改成這樣，“思想群體”也不是中文里有的，直接用仇女者就好；“激化性別上的衝突”是病句，激化矛盾，引起衝突；“引起激烈的社會衝擊”是病句，帶來衝擊；“直到2022年的現在”是病句，直到如今，已是2022年，或者時至今日；“至今仍沒有和解的可能性 ”歐化中文，至今仍看不到和解的希望，至今和解仍遙遙無期；“檢討公共廁所的安全性”一語不算錯，但不符合中文習慣，“安全性”甚至沒有合適的英文對應（security不能對應），檢討防護設施？,0,0,0,0,0
4072,異色檔案講得太淺且片面，實際上韓國也有很思想偏激且會傷害男性的仇男女權團體，她們打者女權的名號提出各種對女方有利、實則要男性無條件讓利的自助餐要求。,0,0,0,0,0
4073,男生在父權社會下本來就肩負比較多的責任（經濟重擔、服兵役等等），但女權提出的要求卻是享有和男性同等的福利，卻不需負擔責任（服兵役、經濟支出），這令本來就生活艱辛的中產階級男性們感到相對剝奪。,1,0,0,1,0
4074,因為無理的女權自助餐要求才導致韓男仇女情況加劇。,0,0,0,0,0
4076,仇女心裡 應該 或許 可能 是...女生在16-29黃金年齡享盡了各種優待跟福利然後各種女權自助餐...導致男性心裡極度不平衡,1,0,0,1,0
4077,韓國男人抗壓性也太差了吧，哪個國家的男人沒有壓力，誰沒有壓力？,0,0,0,0,0
4078,簡單來說呢女權和男生又吵起來了,0,0,0,0,0
4079,套用在台灣也很適用有些女人 嘴巴很x 喜歡講一些激怒男性的話如果這時就出手毆打女性 可能男的會被指指點點如果不反擊 又會被女的 罵好玩的 好為難啊,0,0,0,0,0
4080,4:54好像所有男性要為這個垃圾擔罪，他做了這些事，證據也充足，為何還要討論他的動機?,0,0,0,0,0
4081,很簡單解決啦韓國男生不是都說韓國當兵超級辛苦那就男女性都服兵役男生就會閉嘴了,0,0,0,0,0
4082,但是我們現代男生也不需要承擔妳們那些在父權時代所受的壓迫吧，前人的事後人承擔，這樣就是所謂的公平，所謂的女權？,0,0,0,0,0
4083,男性因為兵役，死去的男人也不少。,0,0,0,0,0
4084,而男人為何須要服兵役，甚至上戰場呢？,0,0,0,0,0
4085,男人首領下的命令，男人群體自己都不願意承擔了嗎？,0,0,0,0,0
4086,韓國男生唧唧太小，所以才會被仇視,0,0,0,0,0
4087,這不是仇女，只是神經病，本來就是個案，而不是社會層面的問題，這麼說吧，韓國N號房事件是韓國嚴重性剝削事件，雖然涉案人數多，但是最後潛伏在N號房的記者也是男人，韓國應該解決性別不平等的個案而不是盲目擴大女性權力，最後達到平權,0,0,0,0,0
4088,不然就是第一次約會男生要求AA女的就拒絕往來戶私底下跟龜密說這男的很不OK欸阿不是要平權 到底為什麼女的只想拿好處啊?,1,0,0,1,0
4089,講講厭男吧社會上給男性的壓力更大比起女性男性更沒所謂的特權戰爭女性先跑、監護權大多都判給女性、女性殺人犯較不會背叛死刑等等很多女性特權例子,1,1,0,0,1
4090,女性看不起沒有成就的男性是事實，在社會上沒有經濟能力的女性仍然可以受到別人的禮遇跟尊重，但沒有經濟能力的男性只會被歧視、唾棄，女性想要性別平等、又想要特權，根本是把自己當成公主。,1,0,0,1,0
4091,而可憐的男性就必須承擔一切，男性也是父權結構的犧牲者。,0,0,0,0,0
4092,這沒有標準答案並竟是男女共用廁所 說不定那個女看到男生覺得那個是變態還是怎樣，眼神或表情帶鄙視，藐視那個男生 很多問題指向男生 為何不探究竟是女性有表情或挑釁動作等等⋯⋯激怒那男生本身厭女了或許成導火線而下手一個厭女一個厭男說不定,0,0,0,0,0
4093,韓男怎麼不抱怨怎麼只有女人可以享受疼痛等級最高的懷孕生子？,0,0,0,0,0
4094,要搬出那麽荒唐的理論叫女人聽話，那要不要之後只要產檢是男生就規定墮掉？,0,0,0,0,0
4095,女性想要男女平等，本來就要去當兵，沒當兵還想要一樣的權利，這不就女權自助餐嗎？,1,0,0,1,0
4096,2年了，一直被一个老男人纠缠，我不想杀他，杀他毁了我一生根本不值得！,0,0,0,0,0
4097,李老师好有修养，用这么理性的方式评价这个“男人”。,0,0,0,0,0
4098,我来翻译一下，这就不是个男的：靠老婆养，吃软饭，说大话，好高骛远，好吃懒做，没有任何本事，唯一优点就是脸+哄女人，兜比脸干净，做梦都想找富婆包养，但是真的富婆也看不上他。,1,1,1,0,0
4099,李玫瑾老师真的很棒...讲真，觉得男嘉宾根本没做过什么案子的功课在这里信口说....,0,0,0,0,0
4100,马未都说两个人相约自杀的时候都不敢点名是男的还是女的求死更加坚决，因为男的怕死，他都不敢说，还是李玫瑾教授说了，就好笑,0,0,0,0,0
4101,打老婆的男人在外面特别怂，对亲人特别凶。,0,0,0,0,0
4102,上海杀妻男和英国暴力男都是只想要花女人的钱却不想要女人控制可以继续在外面浪，而女人之所以愿意在男人身上花那么多钱就是为了完全拥有对方不出去浪，所以就有了矛盾。,0,0,0,0,0
4104,说什么这个女生为什么喜欢这个男生，就一句说他帅....这种自以为是根本不去了解过案件的态度在那儿胡说八道。,0,0,0,0,0
4105,首先这个男生是撒谎成性的，把自己的经历说得非常离奇，包括去西藏，包括逞英雄的事迹，常常不断标榜自己的梦想高远。,0,0,0,0,0
4106,而女生就像李老师说的，非常善良单纯，很相信男生说的话，并觉得这样的经历很离奇很吸引人。,0,0,0,0,0
4107,所以男生帅了真的不见得是好事。,0,0,0,0,0
4108,年龄都说错了 这两人当时都是31岁 典型的剩男剩女 性格都有问题,0,0,0,0,0
4109,女星若穿著低胸洋裝，新聞標題便一定會使用聳動的標題強調這項特點，我們對於女性的性化形象過於不健康的關注，而這些關注常常來自於厭女情節，不僅是男性，女性檢視女性也很嚴重。,0,0,0,0,0
4110,謝謝飽妮做這個主題，從小時候到現在，父母給我的觀念都是，被「欺負」的女生，都該檢討自己的穿著，或是自己是不是做了會引起男生犯罪的動作。,1,0,0,1,0
4111,想留言一個現象男生會做家事的話就是“體貼新好男人”女生則是“必須會做的基本義務” 沒做還會被罵懶惰但明明兩者都有工作社會期待卻老是覺得該負責家務的是女性,0,0,0,0,0
4112,很喜歡飽妮这期的内容，其實希望有更多的男生可以多關注相關的話題，很可惜多数关于這類议題的影片或書籍都是女生會去关注,0,0,0,0,0
4113,有些男生都認為這議題並沒有什麼，當然如果我是男的可能也覺得沒什麼大不了，因為我生理上比女性來的強壯點、腦袋結構也不同。,0,0,0,0,0
4114,但從很多網路留言看來，女性遭受言語騷擾的頻率往往比男生高。,0,0,0,0,0
4115,女生露了點事業線、激凸、腋毛或者嘴巴張大了點，都能夠讓男性網友意淫或者批評。,1,0,0,0,1
4116,身為女性，很不喜歡男生發表生理反應的言論，不曉得他們知不知道這種話女生看下來很不舒服。,0,0,0,0,0
4117,我也不曉得如果是男性照片底下有網友對你們說類似的話，你們的心情是如何？,0,0,0,0,0
4118,我不仇男，但我深深討厭網路那些留言的人（雖然性別真的都男性…）,0,0,0,0,0
4119,在成長過程中，如果一個男性選擇表現陰性氣質，也往往會被攻擊撻伐成是娘砲，被父權群體攻擊成異類，甚至美國軍中也不乏對男性士兵性侵/性騷。,1,1,0,1,0
4120,感謝飽妮的影片，還有你的溫柔堅定，這種心聲被說出來的感覺真的很療癒看著看著眼眶就泛淚看到布蘭妮真的很揪心，那麼有想法有魅力的女生，也被社會殘忍地摧毀了我曾經被造謠私生活混亂，是幾個女生起頭的，後來連男生也避諱跟我有任何接觸，用蔑視的態度看待我，當時我陷入痛苦，每天都絞盡腦汁想自己做錯了什麼，雖然已經過了好幾年，但這種恐懼烙在心裡成為陰影,0,0,0,0,0
4121,"飽妮在這支影片的討論態度是值得我們學習的發表自己對於社會的看法，但又不情緒化以前很常看到別人在討論厭女文化時同時伴隨著""社會上的男人怎麼都不去死""、""傻眼男人都好噁心""的情緒我認爲這樣以攻擊面對攻擊的態度對於兩性平權的發展是不健康的我們需要更多像這樣的影片",0,0,0,0,0
4122,但是當身邊的男性或是媒體甚至在校園中都喜歡這樣好女孩的形象是我反而覺得疑惑，常常會在思考為什麼穿著暴露就是所謂的放蕩不冀或是很明顯的妝感就是成熟和愛玩，這只是表達自己的方式，沒有必要去刻意貼標籤。,0,0,0,0,0
4123,前陣子鄭家純事件才看到朋友說，如果沒有證據就不可以這樣指控別人性騷擾如果像日本男生搭電車備隨便指控鹹豬手怎麼辦?,0,0,0,0,0
4124,有一些地方和男同性戀圈子一樣。,0,0,0,0,0
4125,有些男性只是不願意約束自己的性衝動，從而靠詆毀女性來合理化自己好色，還不容許被人指責維護女性主體性的男性甚至還會被取笑拜倒在女性石榴裙下的好色之徒，但殊不知好色又不肯接受他人指責的人，才是最糟糕的好色之徒我就好色怎麼樣我可以約束自己的好色，仇女仔又辦得到嗎？,1,1,0,1,0
4127,希望飽妮可以出一支細談常常被社會忽略掉的「弱勢的男性族群」的相關影片。,0,0,0,0,0
4128,弱勢女性在台灣社會上或是國際社會上，有女權團體進行發聲或是法令的保護，但「弱勢的男性族群」感覺目前還沒有什麼團體、法令或是議題去進行討論，而這些被忽略掉的族群，是否應該被犧牲？,0,0,0,0,0
4129,韓國的男超、女超網站真的都很極端。,0,0,0,0,0
4130,"我大概2年前去拍攝了一組個人內衣寫真照 就只是覺得好看而已 放在個人ig上 我的ig是非公開的 只有大概50個朋友追蹤 但就那幾個月瘋狂收到各種不熟或陌生的男生傳訊息騷擾 最後我不堪其擾 只好把自己的ig帳號註銷 那時候我還一度覺得是自己的錯 覺得自己是所謂的""墮落"" ......",0,0,0,0,0
4131,作為一個男生，我也不明白，為什麼女生作為受害者，卻被民眾在自己身上找出問題，但是問題難道不是在加害者身上嗎？,1,0,0,1,0
4132,其實壞女人很少，好女人很多，我是說相對男性的犯罪率相比這裡指的壞女人，好像也只是做自己，其他是社會價值觀的壓力,0,0,0,0,0
4133,女權不該透過抨擊男性來宣示.....女權不該透過攻擊男性來演示......,0,0,0,0,0
4134,打扮帥、一直換女朋友、沒照顧好家人，也是壞男人。,0,0,0,0,0
4135,所以無論男女，只要打扮好看、一直換對象、沒照顧好家人，都是沒扮演社會的好角色。,0,0,0,0,0
4136,如果說男人不壞女人不愛，那麼女人不壞媒體怎麼能愛呢？,0,0,0,0,0
4137,当你需要男性关注时 拍一些性感照 同时你可以告诉你的女性受众 老娘想露就露 哈哈,0,0,0,0,0
4138,教授的演講讓我受益良多，我二個孩子，一男一女，確實從小教育就不同，但我也不知道為什麼，聽了演講之後才發現有這一呈的問題，是乎覺得太慢了解，若自己能如教授所說，早早養成了終身學習閱讀的好習慣，那就可以早早看見教授的書了，感恩教授不予愉力到處演講，感恩,0,0,0,0,0
4139,不過因為腦神經像肌肉一樣，可以靠鍛鍊而增強，因缺乏鍛鍊而減弱，因此就可能出現與進化相反的現象如，當小男孩的男性面受到過度壓制而減弱V5區或腦部前後神經連結的鍛鍊，反而增強V4區或腦左右區的神經連結，以變得更關注自己的情緒感受；又或者小女孩因環境所需，被迫增強V5區或腦部前後神經連結的鍛鍊，以變得更像男生可以更理性的去創造結果。,0,0,0,0,0
4140,也許這也可合理解釋，為何有的小男生或小女生從小性別取向就不明顯或甚至相反吧！,0,0,0,0,0
4142,教授講的真好，太有趣了，男女也確實如此，所以男女個性互補，而女人真的是細心周全,1,0,0,0,0
4143,"講者把男女說的很絕對,很刻板.但留言,有好多人分享不同的經驗,好棒~~",0,0,0,0,0
4144,男生:約出來打架女生:散布謠言這句超中肯 好符合我們班 準,0,0,0,0,0
4145,媽媽的飯菜最香廚師卻是男性縫紉活是母親的專屬時裝設計師卻是男性媽媽是孩子的第一位老師當上教授的大多數是男性如何用男女腦器官內的思維模式的差別去解釋以上普遍現象？,0,0,0,0,0
4146,"5:53 男生平均一天講7000個字, 女生平均一天講20000個字, 男生在辦公室就把7000個字的 Quota 講完了, 而女生在家照顧小孩, 趁老公回家時的三個小時要講20000個字",0,0,0,0,0
4147,洪蘭在影片裡對男女生活小事不同處的形容馬上讓我聯想到我爸媽 完完全全就是這個樣子啦hahaha　但這真的代表男生就是這樣、女生就是那樣嗎？,0,0,0,0,0
4148,我其實並不認為雖然男女的生殖構造在一出生就註定好但我認為這種大腦的發展 應該也和後天的環境有關　像是洪蘭說老公一回家都不講話老婆批哩啪拉講個不停 講滿兩萬字我跟我老公則是完全相反我其實平常的話並沒有那麼多話反而都是他工作完一回到家就會講個不停講到有時候我都不確定他是在自言自語還是在跟我說話？,0,0,0,0,0
4149,接下來是當我在斯里蘭卡自助旅行時 迷路問路不管問男問女 大人還小孩他們都用「公里」回答我地點的距離　我還記得我在公車上不確定自己有沒有坐過站於是問我旁邊一名大約15歲的女孩這個地點過站了嗎？,0,0,0,0,0
4150,這樣的事情發生了好多次所以環境的習慣應該也是有差別的　而片中提到的「血清素」我認為我也非常受上帝愛戴的給了我很多血清素 haha因為我確實是當心情不好 只要大哭或大睡或大吃就能好很多 而且好得很快　一些受憂鬱症困擾的朋友來問我如何保持樂觀和實實在在的快樂我把我的方法跟他們說：保持感恩的心、不和不喜歡的人在一起、允許自己have fun還有幫助其他人以及treat yourself　他們說 對他們來講沒有用　我想了又想 還真不知道為什麼我說：趕快去睡覺呀 睡覺就會好一點了其他人說：不管用　看來這可能與洪蘭所提到的血清素分泌速度有關抗憂鬱症的藥呢 其實就是讓你提高這樣的血清素血清素高了 你就會感覺心情放鬆了　我的一位朋友 曾經去看過心理醫生醫生竟和他說 他天生的“多巴胺”比別人還少我們都知道多巴胺是是掌管興奮的嘛你的多巴胺比較少 你就比較不容易興奮可能也不容易提起精神　聽完朋友的描述後，我才發現這可能與身體天生構造真的是有關的但男生真的就是怎麼樣子？,0,0,0,0,0
